iso3,country_name,region,income_level,gdp,population,task_count,mean_task_exposure,substitution_share,augmentation_share,sub_only_share,both_share,aug_only_share,neither_share,share_exposed,share_high_exposure,task_exposure_sd,substitution_minus_augmentation,llm_dominant_share,robotics_physical_dominant_share,software_rules_dominant_share,domain_tools_dominant_share,turnkey_share,configure_and_train_share,integration_and_data_share,capex_and_governance_share,goods_projected_trade_value_usd,goods_trade_automation_intensity,goods_trade_value_usd_exposed,goods_autonomous_execution_trade_share,goods_human_uses_tool_trade_share,goods_supervised_machine_trade_share,unclear_or_context_dependent_x,goods_total_trade_value_usd,services_projected_trade_value_usd,services_trade_automation_intensity,services_human_uses_tool_trade_share,unclear_or_context_dependent_y,services_total_trade_value_usd,goods_trade_value_per_capita_exposed,goods_trade_openness,services_trade_openness,gdp_per_capita,log_gdp_per_capita,log_population,manufacturing_value_added_pct_gdp,manufacturing_value_added_pct_gdp_source_year,trade_pct_gdp,trade_pct_gdp_source_year,internet_users_pct,internet_users_pct_source_year,fixed_broadband_per_100,fixed_broadband_per_100_source_year
SSD,South Sudan,Sub-Saharan Africa,Low income,11997800760.2242,11943408.0,18797,0.17673032930786828,0.01925839229664308,0.0015959993616002555,0.01925839229664308,0.012608394956642018,0.0015959993616002555,0.9665372133851147,0.03330318667872533,0.0012235995105601958,0.4658298953591237,0.017662392935042827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27990886.0,0.0322554634390637,71242.0,4.737256262627771e-05,0.9928033003314007,0.00021174749523827148,0.0069375796107347225,672067038.0,,,,,,0.005964964104048024,0.05601585252424556,,1004.5542076620173,6.912299147619266,16.295690052337832,,,,,9.27123,2020.0,0.00174165,2023
BEL,Belgium,Europe & Central Asia,High income,671370081636.406,11858610.0,18795,1.5572758712423518,0.21292897047086992,0.054376163873370575,0.21292897047086992,0.3031125299281724,0.054376163873370575,0.42958233572758714,0.5699920191540303,0.15514764565043895,0.9448504394868759,0.15855280659749935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434871976776.0,1.7100683077724625,260613613031.0,0.00037112043226259894,0.919758666493762,0.0038550762581409954,0.0760151368158344,403927620563.0,571288816000000.0,1.823594950264176,0.4980537310264508,0.5019462689735492,1735736000000.0,21976.742049110308,0.6016467394234513,2.58536394080787,56614.567949903576,10.94402161534754,16.288564743990783,11.4375020757029,2024.0,158.931826338067,2024.0,95.7758,2024.0,43.7026,2023
HTI,Haiti,Latin America & Caribbean,Lower middle income,25224154990.7946,11772557.0,18797,0.4902378039048784,0.057030377187849125,0.012129595148161941,0.057030377187849125,0.08767356493057403,0.012129595148161941,0.8431664627334149,0.15582273767090493,0.003883598446560621,0.7596608247471056,0.044900782039687184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42221109.0,0.49383032548955547,2799408.0,0.003214505805614912,0.9198824455321626,0.01955493400232571,0.05734811465989678,1037371408.0,,,,,,0.23779099137086362,0.04112611139515208,,2142.623305267887,7.669786200866235,16.281281702880438,26.2315707464341,2024.0,22.2478853726107,2024.0,39.262,2019.0,0.306791,2022
JOR,Jordan,Middle East & North Africa,Lower middle income,53352289577.4648,11552876.0,18797,1.3024950790019685,0.16635633345746662,0.0844283662286535,0.16635633345746662,0.2755758897696441,0.0844283662286535,0.4736394105442358,0.5156141937543225,0.06431877427249029,0.9457828148027594,0.08192796722881311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5820061893.0,1.2977001854712062,2441727668.0,5.700918754817098e-05,0.9239274454224434,0.002993426757360431,0.07302211863264801,14791954336.0,,,,,,211.3523652465412,0.27725060073612845,,4618.095924985674,8.437737761674816,16.26244496826465,17.705386647398,2024.0,99.6794477365724,2024.0,92.5344,2023.0,7.03749,2023
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,124282245638.568,11427557.0,18797,1.243655902537639,0.16013193594722563,0.0755971697611321,0.16013193594722563,0.25972229611108155,0.0755971697611321,0.5045485981805607,0.4857690056923977,0.05389157844336862,0.9402554034831172,0.08453476618609354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25947195706.0,1.155896687982533,11319302927.0,2.7878619647237187e-05,0.9291846923336263,0.0016102106552631711,0.06917721839146328,13816855584.0,,,,,,990.5269277589252,0.11117320509464847,,10875.661844309156,9.294282713351855,16.25153827714322,12.4639218694399,2024.0,51.7835143952326,2024.0,91.0022,2024.0,11.1346,2023
ARE,United Arab Emirates,Middle East & North Africa,High income,552324846834.581,10986400.0,18793,1.5056137923694992,0.21215346139520033,0.05012504655988932,0.21215346139520033,0.2931410631618156,0.05012504655988932,0.4445804288830948,0.555206725908583,0.1382961741073804,0.9499152850875289,0.162028414835311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325249498602.0,1.7387657551903832,180974339300.0,0.00021779517356514816,0.9529319377222681,0.0018811086062539369,0.04496915849791278,386330128084.0,,,,,,16472.578761013618,0.6994617937217376,,50273.50604698364,10.825233498574942,16.21216870219821,9.37363347602288,2024.0,199.044979237546,2023.0,100.0,2024.0,37.0968,2023
CUB,Cuba,Latin America & Caribbean,Upper middle income,107352000000.0,10979783.0,18797,0.9413204234718306,0.11613555354577858,0.041708783316486676,0.11613555354577858,0.18715752513698994,0.041708783316486676,0.6549981380007448,0.34047986380805445,0.014257594296962281,0.890632577795469,0.0744267702292919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21102586.0,1.1155571170282164,5492324.0,4.786143271729825e-06,0.9084479030200374,0.003075784171665027,0.0884715266650258,1073026848.0,,,,,,0.5002215435405235,0.009995406215068187,,9777.242409982055,9.187812761100533,16.211566230644536,10.6773248471059,2024.0,124.863238865053,2024.0,71.275,2023.0,2.97118,2023
CZE,Czechia,Europe & Central Asia,High income,347034062928.479,10905028.0,18797,1.512688194924722,0.21035271585891366,0.04862478055008778,0.21035271585891366,0.29403628238548707,0.04862478055008778,0.4469862212055115,0.5526945789221684,0.14039474384210246,0.9441561063049133,0.16172793530882587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688928007079.0,1.7505375551958182,407586331097.0,0.002323238285501237,0.9233808195012936,0.003530374523910305,0.07076556768929489,245965937570.0,114229297000000.0,1.7599421626485192,0.5063593289711534,0.49364067102884657,510153000000.0,37376.00041898104,0.7087659796113203,1.470037251372464,31823.307829056375,10.367954250890413,16.2047345252441,19.8858959477882,2024.0,131.484981069952,2024.0,87.6878,2024.0,37.91,2023
HND,Honduras,Latin America & Caribbean,Lower middle income,37093565854.0437,10825703.0,18797,1.055647177741129,0.13491514603394159,0.050699579720168114,0.13491514603394159,0.22578070968771613,0.050699579720168114,0.5886045645581742,0.40554343778262486,0.028674788530084587,0.9311510315485382,0.08421556631377347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11540470859.0,0.6783526080216066,1735920943.0,3.944466439556043e-06,0.7889215804309844,0.003251102356082818,0.20782337274649323,10715426088.0,,,,,,160.3517982157833,0.2888755998860615,,3426.4348332892287,8.139275592397405,16.19743377200745,14.8666617820448,2024.0,91.1101585856976,2024.0,58.2789,2023.0,4.36213,2023
PRT,Portugal,Europe & Central Asia,High income,313271185085.102,10694681.0,18797,1.4907698036920785,0.20178751928499228,0.048145980741607704,0.20178751928499228,0.293823482470607,0.048145980741607704,0.456243017502793,0.543490982603607,0.13299994680002128,0.9419962571577761,0.15364153854338458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165717191392.0,1.6006447845386618,89769662896.0,0.0003809743242067026,0.9273257626873985,0.0032244220742072955,0.06906884091418744,85477701856.0,83890588000000.0,1.7353084472360594,0.497458668771131,0.502541331228869,307480000000.0,8393.860732825971,0.27285529574888756,0.9815138277606708,29292.242104753008,10.285077985364373,16.185257073031835,11.7623406083143,2024.0,89.696408854026,2024.0,88.487,2024.0,44.1107,2023
TJK,Tajikistan,Europe & Central Asia,Lower middle income,14204575548.5536,10590927.0,18797,0.8690748523700591,0.12235995105601957,0.031707187317125074,0.12235995105601957,0.14853434058626377,0.031707187317125074,0.6973985210405916,0.30004787998084803,0.01431079427568229,0.878135917960565,0.0906527637388945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30580089.0,0.8193883935393386,5928712.0,0.0,0.9474647375944524,0.0043208507339530635,0.04821441167159455,1491769202.0,,,,,,0.5597916027558305,0.10502032932282171,,1341.2022902767246,7.201321722223127,16.175508249157353,14.6125760832401,2023.0,65.6347010367354,2023.0,56.791,2023.0,0.0612833,2022
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,31800428265.5246,10576502.0,18797,0.4883758046496781,0.06197797520880992,0.013087194765122094,0.06197797520880992,0.07479917008033196,0.013087194765122094,0.850135659945736,0.14826834069266373,0.0034579986168005532,0.7484875108744217,0.048890780443687824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889238744.0,0.5465443878590157,107646389.0,0.00019856197358850123,0.934929354585117,0.00728922355636812,0.05758285988492647,15324697030.0,,,,,,10.17788196891562,0.48190222163183166,,3006.705644789232,8.008600288203386,16.174145305907796,1.66044727883439,2023.0,,,24.0667,2023.0,0.214639,2022
SWE,Sweden,Europe & Central Asia,High income,603715224265.798,10569709.0,18792,1.593444018731375,0.22690506598552576,0.05677948063005534,0.22690506598552576,0.301990208599404,0.05677948063005534,0.4143252447850149,0.5852490421455939,0.17124308216262238,0.9538608865249993,0.17012558535547043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450921286498.0,1.8557946396875447,299001688291.0,0.0008947550184056115,0.9292124072742315,0.005030953942357436,0.06486188376500546,196215988028.0,315609576000000.0,1.8583443805266542,0.5047927819658811,0.495207218034119,1132602000000.0,28288.54496287457,0.32501414597689837,1.876053401464908,57117.48774406163,10.952865613974476,16.173502826720043,13.0043168773902,2024.0,105.883091480464,2024.0,95.5293,2024.0,40.734,2023
GRC,Greece,Europe & Central Asia,High income,256238371778.118,10405134.0,18797,1.43767622492951,0.19290312283875086,0.04718838112464755,0.19290312283875086,0.28408788636484544,0.04718838112464755,0.47582060967175616,0.5239665904133638,0.11884875246049902,0.9455641109256773,0.1457147417141033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42597148783.0,1.5422799599258332,22101254142.0,9.307761465909003e-05,0.9247650216373403,0.004608936574608297,0.07053296417339229,55699496778.0,47726100000000.0,1.6183404049356642,0.48510866245857465,0.5148913375414254,308427000000.0,2124.072034247709,0.21737375394435976,1.2036721817256675,24626.14818589727,10.11156409179176,16.15780989615078,9.0658743329958,2024.0,89.7765279446168,2024.0,86.2697,2024.0,43.854,2023
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,74315882352.9412,10202830.0,18797,1.3544714582114168,0.18737032505186998,0.081236367505453,0.18737032505186998,0.2789274884290046,0.081236367505453,0.4524658190136724,0.5379049848380061,0.07921476831409267,0.9552735576966621,0.10613395754641698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178859162.0,1.360338155257049,1034567938.0,0.00023930872132248444,0.9366459427908631,0.0013521011598086944,0.06176264732800568,32818166043.0,,,,,,101.40009565973362,0.44160366537989654,,7283.849907617905,8.893414834871592,16.138175690752487,5.23837039030529,2024.0,82.6898691594703,2024.0,89.0,2023.0,20.8825,2023
ISR,Israel,Middle East & North Africa,High income,540379921261.681,9974400.0,18796,1.5410193658225155,0.21195999148755054,0.04990423494360502,0.21195999148755054,0.30394764843583744,0.04990423494360502,0.43418812513300703,0.5657586720578847,0.14934028516705683,0.9461274569351026,0.16205575654394552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254664574374.0,1.7845997011251347,169337432592.0,0.000347053975674692,0.9259947005886967,0.002905460391649754,0.0707527850439789,69982047884.0,,,,,,16977.20490375361,0.12950527051524352,,54176.68443833023,10.90000591846075,16.115532368555154,11.1290426476645,2024.0,54.4520002969727,2024.0,88.1824,2024.0,29.4357,2023
HUN,Hungary,Europe & Central Asia,High income,222722738925.641,9562065.0,18797,1.4680002127999148,0.20412831834867265,0.04585838165664734,0.20412831834867265,0.2856838857264457,0.04585838165664734,0.4643294142682343,0.5355109857956056,0.13230834707666117,0.9556311777653423,0.15826993669202533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432569940280.0,1.6616428135569015,232309644825.0,0.0005590584122499673,0.9251764137238723,0.003913920021590272,0.07035060784228749,160624577817.0,83015954000000.0,1.7064184192835994,0.4961445645689973,0.5038554354310028,292378000000.0,24294.924247534396,0.7211862542271748,1.3127442730381218,23292.32638824783,10.05587924574943,16.07331426588614,15.8039940838573,2024.0,146.504561505902,2024.0,93.779,2024.0,36.7902,2023
TGO,Togo,Sub-Saharan Africa,Low income,10651180146.531,9515236.0,18797,0.6860669255732298,0.08352396659041336,0.02292919082832367,0.08352396659041336,0.11278395488641804,0.02292919082832367,0.7807628876948449,0.21668351332659466,0.008033196786721285,0.8251538723218843,0.06059477576208969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306834618.0,0.7091370472415208,46267905.0,2.2223698370305793e-05,0.9652809416700172,0.0019285633539563648,0.032768271277656164,5525799201.0,,,,,,4.8625073513678485,0.5187968962105769,,1119.381605094293,7.020531673495986,16.06840486134752,11.4100893223643,2024.0,61.575092396894,2022.0,37.0223,2023.0,1.22816,2023
AUT,Austria,Europe & Central Asia,High income,534790720466.822,9177982.0,18797,1.536787785284886,0.20593711762515296,0.05511517795392882,0.20593711762515296,0.30100547959780816,0.05511517795392882,0.43794222482311007,0.5617917752832899,0.14512954194818323,0.9376421527658482,0.15082193967122415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531408412820.0,1.7308292363176216,312706542457.0,0.0005593183074063927,0.9169930881317432,0.01222893912709133,0.07021865443375915,216610050008.0,250824749000000.0,1.7928160231110208,0.5004823830702216,0.4995176169297784,991746000000.0,34071.38327978852,0.40503703919716444,1.8544562611974624,58268.878765160145,10.972823417891926,16.0323179127234,15.1337527310645,2024.0,108.825777834405,2024.0,94.9197,2024.0,29.3725,2023
BLR,Belarus,Europe & Central Asia,Upper middle income,75961865471.9129,9132629.0,18797,1.4284194286322285,0.20599031760387296,0.0793211682715327,0.20599031760387296,0.29371708251316697,0.0793211682715327,0.42097143161142736,0.5692929722828111,0.10155875937649625,0.9658459228105762,0.12666914933234025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7693504032.0,1.4132350792014248,3511525825.0,0.00019856192882281186,0.9162279438186691,0.0015697346683342843,0.08200375958417383,7666058207.0,,,,,,384.5032821326696,0.10091982548578332,,8317.633999137915,9.026133118269371,16.027364162928215,20.311752291688,2024.0,131.91792910245,2024.0,94.2618,2024.0,35.0932,2023
CHE,Switzerland,Europe & Central Asia,High income,936564198048.516,9005582.0,18794,1.5434181121634565,0.2077258699584974,0.054804724912206025,0.2077258699584974,0.29972331595189955,0.054804724912206025,0.43774608917739705,0.5617218261147174,0.15047355539001808,0.9416031632268212,0.15292114504629137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458627272666.0,1.8369853282985051,306093712769.0,0.0004769480797085102,0.9212555431732891,0.011104290569978453,0.06716321817702392,391410569938.0,75555111000000.0,1.8330481176845865,0.5186395539002098,0.48136044609979023,251939000000.0,33989.331591117596,0.4179217727450693,0.2690034495499144,103998.1866856041,11.55212874225616,16.013355165264404,17.6911811558258,2024.0,134.09514852061,2024.0,97.3444,2023.0,47.6963,2023
SLE,Sierra Leone,Sub-Saharan Africa,Low income,6971127235.3123,8642022.0,18797,0.45400861839655265,0.049635580145767945,0.011703995318401873,0.049635580145767945,0.05974357610256956,0.011703995318401873,0.8789168484332607,0.11948715220513911,0.0035643985742405703,0.7078959609472614,0.03793158482736607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219549623.0,0.44476852961847263,18202162.0,0.00019439341055028822,0.9298790551783366,0.010437376155275839,0.059489175255837266,1562828119.0,,,,,,2.1062387945783985,0.22418585491934245,,806.6546504177263,6.692895634195301,15.972147141177787,6.95777964674362,2024.0,40.5454450452166,2024.0,20.635,2023.0,0.00227312,2021
LAO,Lao PDR,East Asia & Pacific,Lower middle income,16502933121.3379,7769819.0,18797,0.7266053093578763,0.0956003617598553,0.02292919082832367,0.0956003617598553,0.11698675320529872,0.02292919082832367,0.7644836942065223,0.231313507474597,0.007713996914401234,0.8319453325655599,0.07267117093153164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3374601807.0,1.1383463912783947,1422895473.0,3.880754159745521e-06,0.9440549173510236,0.0002656852723009284,0.05567551662251569,10591755013.0,,,,,,183.1310964901499,0.6418104548521204,,2123.9790941510864,7.661046539634993,15.865757427349209,9.05367016557271,2024.0,,,63.6255,2023.0,2.72021,2023
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,406863396487.342,7524100.0,18797,1.5238069904772038,0.2093951162419535,0.0505931797627281,0.2093951162419535,0.2958450816619673,0.0505931797627281,0.4441666223333511,0.5554077778368889,0.1419375432249827,0.9382883217986461,0.15880193647922541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215737680252.0,1.878353244095584,138762461219.0,0.00016204793228129607,0.9231068149818663,0.0021599236788663865,0.074571213406986,107112615513.0,23279218000000.0,1.7942136630190928,0.5384550325279152,0.4615449674720849,222226000000.0,18442.399917465213,0.26326432025529334,0.5461931496384038,54074.692851948006,10.89812157076718,15.8336217601175,0.934397532797454,2024.0,359.506710667464,2024.0,95.9778,2023.0,39.884,2023
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,51387209872.2994,7494498.0,18797,0.9483960206415918,0.15002393999042402,0.03080278767888493,0.15002393999042402,0.17226153109538755,0.03080278767888493,0.6469117412353035,0.3513326594669362,0.019790392083843165,0.9114646981326431,0.11922115231153908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224095823.0,1.0348878925779887,60995264.0,0.0,0.9356960437410741,0.0012891985050520107,0.06301475775387388,15192734330.0,,,,,,8.138672396736913,0.2956520575402896,,6856.658027302082,8.832975433983265,15.829679709290387,17.9621538458978,2024.0,28.7346076303052,2024.0,,,5.21711,2022
LBY,Libya,Middle East & North Africa,Upper middle income,48487151215.345,7381023.0,18797,0.8924828430068628,0.12390275043889983,0.029685588125764748,0.12390275043889983,0.1793371282651487,0.029685588125764748,0.6670745331701867,0.32957386817045276,0.017715592913762835,0.9088274456359726,0.09421716231313508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40200880.0,1.0672347968502183,13817331.0,0.0,0.9056611696062374,0.0007215513690247577,0.09361727902473777,35576080159.0,,,,,,1.8720075794371593,0.7337218060305642,,6569.16408678648,8.790141871540236,15.814422804856262,,,128.816175842936,2024.0,88.4989,2023.0,4.51841,2022
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,17478259659.2625,7221868.0,18797,1.050539979784008,0.14055434377826248,0.05165717933712827,0.14055434377826248,0.20460711815715274,0.05165717933712827,0.6031813587274565,0.38995584401766237,0.024471990211203914,0.9081329085214148,0.08889716444113421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760258571.0,1.2496039919008008,1081174799.0,0.000980880207544875,0.912704979695904,0.02269388152911563,0.06362025856743549,3824739177.0,,,,,,149.7084686399696,0.21882837602616242,,2420.185422838316,7.791599437223061,15.792624203167044,12.6145669633027,2024.0,127.650577802859,2024.0,88.4701,2023.0,6.44653,2023
PRY,Paraguay,Latin America & Caribbean,Upper middle income,44458118397.4445,6929153.0,18797,1.2048199180720327,0.1610895355641858,0.07304357078257169,0.1610895355641858,0.23849550460179816,0.07304357078257169,0.5273713890514444,0.46289301484279405,0.045645581741767305,0.9282226240194699,0.0880459647816141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982148194.0,1.045320936857506,828982001.0,4.3390868455278384e-05,0.778943173807948,0.0020845526766601727,0.21892888264693663,12494322370.0,,,,,,119.63684464753484,0.28103578874625035,,6416.09708970844,8.76656528186771,15.75124814147412,19.0225604692616,2024.0,76.8311565430624,2024.0,81.5781,2024.0,12.8836,2023
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,19693982967.5926,6916140.0,18797,0.9574932170027132,0.12837154865138053,0.03904878438048625,0.12837154865138053,0.18268872692450924,0.03904878438048625,0.649890940043624,0.3456402617438953,0.021013991594403363,0.903347356370689,0.08932276427089428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625718932.0,0.5465270524869641,159074024.0,1.5148079942372573e-05,0.7685238133295522,0.0001206679669425823,0.23134037062356286,7920530570.0,,,,,,23.00040542846154,0.4021802285009393,,2847.5396633949863,7.954210624423619,15.749368368495412,13.5056664041759,2024.0,98.5258377100159,2024.0,58.2314,2023.0,5.43031,2023
SRB,Serbia,Europe & Central Asia,Upper middle income,90097765959.1114,6586476.0,18797,1.43709102516359,0.1924243230302708,0.10070755971697612,0.1924243230302708,0.2931850827259669,0.10070755971697612,0.4136830345267862,0.5714741714103314,0.10054795978081608,0.9576014789575982,0.09171676331329467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75639205491.0,1.3413062424098539,33600201842.0,0.00013915812483319148,0.8838499563689184,0.002476131971300058,0.1135347535349484,32635035535.0,30070436000000.0,1.6501414878054976,0.5064988152951448,0.4935011847048552,115621000000.0,5101.392890826597,0.3622180326847459,1.2832837614694206,13679.206598355691,9.523632192298418,15.700529013828483,12.6868258020276,2024.0,111.725028388916,2024.0,87.6907,2024.0,31.2695,2023
BGR,Bulgaria,Europe & Central Asia,High income,113343355779.985,6441421.0,18797,1.480821407671437,0.2011491195403522,0.1006011597595361,0.2011491195403522,0.30292067883172846,0.1006011597595361,0.39532904186838325,0.5921689631324147,0.1156035537585785,0.9668203077886626,0.1005479597808161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97349226974.0,1.4341545999465206,48427611995.0,0.0008296366546554145,0.9358102443826397,0.004053350799646176,0.059306768163058715,51417117300.0,27493275000000.0,1.7447946452359713,0.5232869227454852,0.47671307725451484,115774000000.0,7518.156629569779,0.45364032982936975,1.021444964314743,17596.017366352084,9.77542786941698,15.678259725914339,,,110.22631455921,2024.0,82.439,2024.0,37.0236,2023
SLV,El Salvador,Latin America & Caribbean,Upper middle income,35364960000.0,6338193.0,18797,1.199233920306432,0.16343033462786616,0.06463797414481035,0.16343033462786616,0.24067670372931851,0.06463797414481035,0.531254987498005,0.46182901526839387,0.04984838006064798,0.9402784031723148,0.09879236048305581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922632373.0,1.0861250570976277,783868088.0,0.000264392472737453,0.8842078568873774,0.0016215063665826301,0.11390624427330259,6664033694.0,,,,,,123.6737486535989,0.18843605913876335,,5579.659691650286,8.626883066356116,15.662104270015824,12.0454823079116,2024.0,84.6596461582312,2024.0,67.6558,2023.0,11.6272,2023
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,15719986076.6464,6332961.0,18797,0.6204713518114593,0.08219396712241316,0.01532159387136245,0.08219396712241316,0.1019311592275363,0.01532159387136245,0.8005532797786881,0.19710592115763154,0.0070223971910411236,0.8110413580528104,0.0668723732510507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9693235022.0,0.587520490948022,1700218085.0,1.3588858590660922e-06,0.9870933630809473,0.00015735221487338862,0.012747925818320264,13217349926.0,,,,,,268.4712703899487,0.8407990860523525,,2482.2489948456023,7.816920280976811,15.661278457260751,12.8531970155196,2020.0,93.1881220839752,2024.0,38.3791,2023.0,1.26798,2023
SGP,Singapore,East Asia & Pacific,High income,547386645891.847,6036860.0,18794,1.6244014047036288,0.2292220921570714,0.05395338937958923,0.2292220921570714,0.31887836543577736,0.05395338937958923,0.397946153027562,0.6016813876769181,0.1709056081728211,0.934187716224971,0.17526870277748216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939551328485.0,1.9144210195321079,605070244330.0,7.427665406266748e-05,0.8404828289267937,0.019225461775597266,0.14021743264354639,323878015486.0,73915787000000.0,1.9311635956740878,0.5391471064219252,0.46085289357807485,232548000000.0,100229.29872980324,0.5916805203720517,0.4248331627110008,90674.06663262805,11.41502667055115,15.613394567183342,16.3327049348535,2024.0,322.371427934716,2024.0,94.3776,2024.0,27.4344,2023
DNK,Denmark,Europe & Central Asia,High income,424524722037.047,5976992.0,18797,1.6022769590892163,0.22673830930467628,0.05708357716656913,0.22673830930467628,0.3056338777464489,0.05708357716656913,0.4105442357823057,0.5891365643453743,0.1725275309889876,0.9504571311257173,0.16965473213810717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239017204618.0,1.913620733026324,164601712401.0,0.0010800748607724226,0.9227547843072315,0.010298059861146226,0.06586708097084988,123921508362.0,259283070000000.0,1.8334518755891003,0.4958992799033726,0.5041007200966274,889183000000.0,27539.22247193906,0.2919064589863526,2.0945376178172346,71026.4832271897,11.170808089674908,15.603427989341384,17.8578664866005,2024.0,131.765030975207,2024.0,99.7692,2024.0,44.0345,2023
FIN,Finland,Europe & Central Asia,High income,298696961297.656,5619911.0,18797,1.5861573655370538,0.22583390966643613,0.05612597754960898,0.22583390966643613,0.2994094802362079,0.05612597754960898,0.41863063254774696,0.5807841676863329,0.16768633292546684,0.950039917247765,0.16970793211682716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223193418389.0,1.815015418550376,150301577960.0,0.00033649820206213337,0.9366990182148834,0.004603598356154035,0.058360885226900444,88218803249.0,117555334000000.0,1.8977297448706156,0.5276422221484183,0.47235777785158173,403246000000.0,26744.47655131905,0.29534549955159617,1.3500170816875479,53149.76719340502,10.880869003579974,15.541826385445546,14.2327051090182,2024.0,83.4601015353507,2024.0,93.5139,2023.0,35.3318,2023
NOR,Norway,Europe & Central Asia,High income,483592648313.301,5572279.0,18797,1.575517369793052,0.22083311166675534,0.05474277810288876,0.22083311166675534,0.29919668032132785,0.05474277810288876,0.425227429909028,0.5745597701760919,0.1650263339894664,0.9499932965992364,0.1660903335638666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103413827813.0,1.7728629523947743,65405036232.0,0.0005018851453197586,0.9425770821989291,0.00456461694710289,0.05235641570864826,185483265463.0,4763262000000.0,1.8993362111930858,0.5652932406845266,0.4347067593154735,37151000000.0,11737.573842228647,0.38355269897079275,0.07682292137727309,86785.43344891758,11.371194069156742,15.533314684415792,6.17077761908446,2024.0,81.3635091827243,2024.0,99.0,2023.0,45.4377,2023
SVK,Slovak Republic,Europe & Central Asia,High income,140934076532.375,5422069.0,18797,1.5263605894557641,0.20960791615683352,0.1106559557376177,0.20960791615683352,0.3036122785550886,0.1106559557376177,0.3761238495504602,0.6054157578336968,0.12837154865138053,0.9596362074687116,0.09895196041921582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225838932090.0,1.5422758100547305,113132529869.0,0.0006864691732522795,0.9011812478456712,0.005279166045316204,0.0928531169357603,121653777712.0,39988304000000.0,1.7514644031914932,0.49925694479207594,0.5007430552079241,154959000000.0,20865.195531263067,0.8631963305485882,1.0995140693628005,25992.674850204785,10.165570040777842,15.505988034891164,16.327904870625,2024.0,171.212800151635,2024.0,89.8251,2024.0,33.1726,2023
